DataLogin,Regione,Ordine,ACso,Totale,Maschi,Femmine,AluTot,AluMaschi,AluFemmine,AluITA,AluSTRA,TutTot,TutMaschi,TutFemmine,TutITA,TutSTRA
2022-12-06,LOMBARDIA,SS,5,18,4,14,15,3,12,13,2,3,1,2,3,0
2022-12-06,PUGLIA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2022-12-06,SICILIA,EE,1,3,1,2,3,1,2,3,0,0,0,0,0,0
2022-12-06,SICILIA,EE,2,5,2,3,5,2,3,5,0,0,0,0,0,0
2022-12-06,SICILIA,EE,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-06,SICILIA,EE,5,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-07,CAMPANIA,AA,1,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-07,CAMPANIA,EE,1,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-07,CAMPANIA,EE,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-07,CAMPANIA,EE,4,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-07,CAMPANIA,EE,5,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-12-07,CAMPANIA,MM,1,7,2,5,3,1,2,3,0,4,1,3,3,1
2022-12-07,CAMPANIA,MM,2,6,2,4,2,1,1,2,0,4,1,3,4,0
2022-12-07,CAMPANIA,MM,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-07,LAZIO,SS,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-07,LAZIO,SS,5,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-07,LIGURIA,EE,2,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-07,LIGURIA,EE,4,2,1,1,0,0,0,0,0,2,1,1,2,0
2022-12-07,LIGURIA,EE,5,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-07,LIGURIA,MM,2,14,6,8,10,5,5,6,4,4,1,3,3,1
2022-12-07,LIGURIA,MM,3,9,7,2,8,7,1,6,2,1,0,1,1,0
2022-12-07,LOMBARDIA,SS,1,2,1,1,0,0,0,0,0,2,1,1,2,0
2022-12-07,LOMBARDIA,SS,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-12-07,LOMBARDIA,SS,4,8,3,5,6,3,3,5,1,2,0,2,2,0
2022-12-07,LOMBARDIA,SS,5,13,4,9,11,3,8,9,2,2,1,1,2,0
2022-12-07,PUGLIA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-07,SICILIA,EE,1,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-07,SICILIA,EE,2,4,3,1,4,3,1,4,0,0,0,0,0,0
2022-12-07,SICILIA,EE,5,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-08,CAMPANIA,EE,1,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-08,CAMPANIA,EE,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-12-08,CAMPANIA,EE,5,2,1,1,1,1,0,1,0,1,0,1,1,0
2022-12-08,CAMPANIA,MM,1,7,2,5,2,0,2,2,0,5,2,3,4,1
2022-12-08,CAMPANIA,MM,2,6,2,4,2,1,1,2,0,4,1,3,4,0
2022-12-08,CAMPANIA,MM,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-08,LAZIO,SS,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-08,LAZIO,SS,5,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-08,LIGURIA,EE,4,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-08,LIGURIA,MM,2,15,5,10,11,4,7,7,4,4,1,3,3,1
2022-12-08,LIGURIA,MM,3,7,6,1,7,6,1,5,2,0,0,0,0,0
2022-12-08,LOMBARDIA,SS,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-12-08,LOMBARDIA,SS,4,6,1,5,4,1,3,3,1,2,0,2,2,0
2022-12-08,LOMBARDIA,SS,5,10,1,9,7,0,7,7,0,3,1,2,3,0
2022-12-08,SICILIA,EE,1,2,0,2,2,0,2,2,0,0,0,0,0,0
2022-12-08,SICILIA,EE,2,2,1,1,2,1,1,2,0,0,0,0,0,0
2022-12-09,CAMPANIA,EE,1,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-09,CAMPANIA,EE,2,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-09,CAMPANIA,EE,3,2,1,1,0,0,0,0,0,2,1,1,2,0
2022-12-09,CAMPANIA,EE,4,2,1,1,1,1,0,1,0,1,0,1,1,0
2022-12-09,CAMPANIA,EE,5,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-12-09,CAMPANIA,MM,1,7,2,5,2,0,2,2,0,5,2,3,4,1
2022-12-09,CAMPANIA,MM,2,6,2,4,2,1,1,2,0,4,1,3,4,0
2022-12-09,CAMPANIA,MM,3,3,0,3,1,0,1,1,0,2,0,2,2,0
2022-12-09,LAZIO,SS,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-09,LAZIO,SS,5,2,0,2,2,0,2,1,1,0,0,0,0,0
2022-12-09,LIGURIA,EE,2,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-09,LIGURIA,EE,4,3,1,2,0,0,0,0,0,3,1,2,3,0
2022-12-09,LIGURIA,EE,5,2,0,2,0,0,0,0,0,2,0,2,2,0
2022-12-09,LIGURIA,MM,2,13,4,9,7,3,4,4,3,6,1,5,5,1
2022-12-09,LIGURIA,MM,3,11,8,3,9,8,1,7,2,2,0,2,2,0
2022-12-09,LOMBARDIA,MM,3,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-12-09,LOMBARDIA,SS,1,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-09,LOMBARDIA,SS,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-12-09,LOMBARDIA,SS,4,8,3,5,6,3,3,5,1,2,0,2,2,0
2022-12-09,LOMBARDIA,SS,5,12,1,11,9,0,9,8,1,3,1,2,3,0
2022-12-09,PUGLIA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-09,SICILIA,EE,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-12-09,SICILIA,EE,5,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-10,CAMPANIA,EE,1,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-10,CAMPANIA,EE,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-10,CAMPANIA,EE,4,2,1,1,2,1,1,2,0,0,0,0,0,0
2022-12-10,CAMPANIA,EE,5,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-12-10,CAMPANIA,MM,1,6,2,4,2,1,1,2,0,4,1,3,3,1
2022-12-10,CAMPANIA,MM,2,6,2,4,2,1,1,2,0,4,1,3,4,0
2022-12-10,CAMPANIA,MM,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-10,LAZIO,SS,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-10,LAZIO,SS,5,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-10,LIGURIA,EE,5,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-10,LIGURIA,MM,2,12,4,8,8,3,5,7,1,4,1,3,3,1
2022-12-10,LIGURIA,MM,3,9,6,3,7,6,1,6,1,2,0,2,2,0
2022-12-10,LOMBARDIA,SS,1,2,1,1,0,0,0,0,0,2,1,1,2,0
2022-12-10,LOMBARDIA,SS,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-12-10,LOMBARDIA,SS,4,7,2,5,5,2,3,4,1,2,0,2,2,0
2022-12-10,LOMBARDIA,SS,5,15,4,11,12,3,9,11,1,3,1,2,3,0
2022-12-10,SICILIA,EE,1,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-11,CAMPANIA,EE,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-12-11,CAMPANIA,EE,4,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-12-11,CAMPANIA,EE,5,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-12-11,CAMPANIA,MM,1,5,2,3,2,0,2,2,0,3,2,1,3,0
2022-12-11,CAMPANIA,MM,2,5,2,3,1,1,0,1,0,4,1,3,4,0
2022-12-11,CAMPANIA,MM,3,2,0,2,1,0,1,1,0,1,0,1,1,0
2022-12-11,LAZIO,SS,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-11,LAZIO,SS,5,2,0,2,2,0,2,1,1,0,0,0,0,0
2022-12-11,LIGURIA,EE,5,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-11,LIGURIA,MM,2,13,4,9,12,4,8,8,4,1,0,1,1,0
2022-12-11,LIGURIA,MM,3,9,7,2,8,7,1,6,2,1,0,1,1,0
2022-12-11,LOMBARDIA,SS,1,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-11,LOMBARDIA,SS,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-12-11,LOMBARDIA,SS,4,9,4,5,7,4,3,7,0,2,0,2,2,0
2022-12-11,LOMBARDIA,SS,5,6,2,4,4,1,3,3,1,2,1,1,2,0
2022-12-11,PUGLIA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-11,SICILIA,EE,2,2,0,2,2,0,2,2,0,0,0,0,0,0
2022-12-12,CAMPANIA,EE,3,2,1,1,0,0,0,0,0,2,1,1,2,0
2022-12-12,CAMPANIA,EE,4,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-12-12,CAMPANIA,EE,5,3,3,0,2,2,0,2,0,1,1,0,0,1
2022-12-12,CAMPANIA,MM,1,10,5,5,4,2,2,4,0,6,3,3,5,1
2022-12-12,CAMPANIA,MM,2,7,3,4,2,1,1,2,0,5,2,3,5,0
2022-12-12,CAMPANIA,MM,3,2,0,2,1,0,1,1,0,1,0,1,1,0
2022-12-12,LAZIO,SS,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-12,LAZIO,SS,5,2,0,2,2,0,2,1,1,0,0,0,0,0
2022-12-12,LIGURIA,EE,2,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-12,LIGURIA,EE,4,2,1,1,0,0,0,0,0,2,1,1,2,0
2022-12-12,LIGURIA,EE,5,2,0,2,0,0,0,0,0,2,0,2,2,0
2022-12-12,LIGURIA,MM,2,14,7,7,11,6,5,7,4,3,1,2,2,1
2022-12-12,LIGURIA,MM,3,11,9,2,9,9,0,7,2,2,0,2,2,0
2022-12-12,LOMBARDIA,SS,1,2,1,1,0,0,0,0,0,2,1,1,2,0
2022-12-12,LOMBARDIA,SS,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-12-12,LOMBARDIA,SS,4,8,3,5,6,3,3,6,0,2,0,2,2,0
2022-12-12,LOMBARDIA,SS,5,15,2,13,12,1,11,12,0,3,1,2,3,0
2022-12-12,PUGLIA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2022-12-12,SICILIA,EE,2,4,2,2,4,2,2,4,0,0,0,0,0,0
2022-12-12,SICILIA,EE,5,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-13,CAMPANIA,EE,1,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-13,CAMPANIA,EE,2,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-13,CAMPANIA,EE,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-12-13,CAMPANIA,EE,4,3,1,2,2,1,1,2,0,1,0,1,1,0
2022-12-13,CAMPANIA,EE,5,2,2,0,1,1,0,1,0,1,1,0,0,1
2022-12-13,CAMPANIA,MM,1,6,2,4,2,1,1,2,0,4,1,3,3,1
2022-12-13,CAMPANIA,MM,2,6,2,4,2,1,1,2,0,4,1,3,4,0
2022-12-13,CAMPANIA,MM,3,3,0,3,1,0,1,1,0,2,0,2,2,0
2022-12-13,LAZIO,SS,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-13,LAZIO,SS,5,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-13,LIGURIA,EE,2,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-13,LIGURIA,EE,4,3,1,2,0,0,0,0,0,3,1,2,3,0
2022-12-13,LIGURIA,EE,5,2,0,2,0,0,0,0,0,2,0,2,2,0
2022-12-13,LIGURIA,MM,2,15,5,10,10,4,6,6,4,5,1,4,4,1
2022-12-13,LIGURIA,MM,3,12,8,4,9,8,1,7,2,3,0,3,3,0
2022-12-13,LOMBARDIA,SS,1,2,1,1,0,0,0,0,0,2,1,1,2,0
2022-12-13,LOMBARDIA,SS,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-12-13,LOMBARDIA,SS,4,6,1,5,4,1,3,3,1,2,0,2,2,0
2022-12-13,LOMBARDIA,SS,5,15,3,12,12,2,10,11,1,3,1,2,3,0
2022-12-13,PUGLIA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2022-12-13,SICILIA,EE,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-12-13,SICILIA,EE,5,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-14,CAMPANIA,EE,3,3,1,2,0,0,0,0,0,3,1,2,3,0
2022-12-14,CAMPANIA,EE,4,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-12-14,CAMPANIA,EE,5,2,2,0,2,2,0,2,0,0,0,0,0,0
2022-12-14,CAMPANIA,MM,1,9,3,6,3,1,2,3,0,6,2,4,5,1
2022-12-14,CAMPANIA,MM,2,6,2,4,2,1,1,2,0,4,1,3,4,0
2022-12-14,CAMPANIA,MM,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-14,LAZIO,SS,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-14,LAZIO,SS,5,2,0,2,2,0,2,1,1,0,0,0,0,0
2022-12-14,LIGURIA,EE,2,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-14,LIGURIA,EE,4,3,1,2,0,0,0,0,0,3,1,2,3,0
2022-12-14,LIGURIA,EE,5,2,0,2,0,0,0,0,0,2,0,2,2,0
2022-12-14,LIGURIA,MM,2,15,6,9,10,5,5,6,4,5,1,4,4,1
2022-12-14,LIGURIA,MM,3,11,9,2,10,9,1,8,2,1,0,1,1,0
2022-12-14,LOMBARDIA,SS,1,2,1,1,0,0,0,0,0,2,1,1,2,0
2022-12-14,LOMBARDIA,SS,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-12-14,LOMBARDIA,SS,4,8,2,6,6,2,4,5,1,2,0,2,2,0
2022-12-14,LOMBARDIA,SS,5,14,3,11,11,2,9,11,0,3,1,2,3,0
2022-12-14,PUGLIA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2022-12-14,SICILIA,EE,2,8,6,2,8,6,2,8,0,0,0,0,0,0
2022-12-14,SICILIA,EE,5,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-15,CAMPANIA,EE,1,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-15,CAMPANIA,EE,2,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-15,CAMPANIA,EE,3,2,1,1,0,0,0,0,0,2,1,1,2,0
2022-12-15,CAMPANIA,EE,4,2,1,1,2,1,1,2,0,0,0,0,0,0
2022-12-15,CAMPANIA,EE,5,3,2,1,2,2,0,2,0,1,0,1,1,0
2022-12-15,CAMPANIA,MM,1,9,4,5,4,2,2,4,0,5,2,3,4,1
2022-12-15,CAMPANIA,MM,2,6,2,4,2,1,1,2,0,4,1,3,4,0
2022-12-15,CAMPANIA,MM,3,2,0,2,0,0,0,0,0,2,0,2,2,0
2022-12-15,LAZIO,SS,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-15,LAZIO,SS,5,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-15,LIGURIA,EE,2,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-15,LIGURIA,EE,4,3,1,2,0,0,0,0,0,3,1,2,3,0
2022-12-15,LIGURIA,EE,5,2,0,2,0,0,0,0,0,2,0,2,2,0
2022-12-15,LIGURIA,MM,2,15,5,10,10,4,6,6,4,5,1,4,4,1
2022-12-15,LIGURIA,MM,3,11,8,3,9,8,1,7,2,2,0,2,2,0
2022-12-15,LOMBARDIA,SS,1,2,1,1,0,0,0,0,0,2,1,1,2,0
2022-12-15,LOMBARDIA,SS,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-12-15,LOMBARDIA,SS,4,9,3,6,7,3,4,6,1,2,0,2,2,0
2022-12-15,LOMBARDIA,SS,5,13,4,9,10,3,7,10,0,3,1,2,3,0
2022-12-15,PUGLIA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2022-12-15,SICILIA,EE,2,4,4,0,4,4,0,4,0,0,0,0,0,0
2022-12-15,SICILIA,EE,5,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-16,CAMPANIA,EE,2,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-16,CAMPANIA,EE,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-12-16,CAMPANIA,EE,4,2,1,1,1,1,0,1,0,1,0,1,1,0
2022-12-16,CAMPANIA,EE,5,2,2,0,2,2,0,2,0,0,0,0,0,0
2022-12-16,CAMPANIA,MM,1,8,3,5,3,1,2,3,0,5,2,3,4,1
2022-12-16,CAMPANIA,MM,2,6,2,4,2,1,1,2,0,4,1,3,4,0
2022-12-16,CAMPANIA,MM,3,2,0,2,0,0,0,0,0,2,0,2,2,0
2022-12-16,LAZIO,SS,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-16,LIGURIA,EE,2,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-16,LIGURIA,EE,4,2,1,1,0,0,0,0,0,2,1,1,2,0
2022-12-16,LIGURIA,EE,5,2,0,2,0,0,0,0,0,2,0,2,2,0
2022-12-16,LIGURIA,MM,2,8,3,5,5,2,3,4,1,3,1,2,2,1
2022-12-16,LIGURIA,MM,3,10,8,2,8,8,0,6,2,2,0,2,2,0
2022-12-16,LOMBARDIA,MM,3,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-12-16,LOMBARDIA,SS,1,2,1,1,0,0,0,0,0,2,1,1,2,0
2022-12-16,LOMBARDIA,SS,3,2,1,1,1,0,1,0,1,1,1,0,1,0
2022-12-16,LOMBARDIA,SS,4,8,3,5,6,3,3,5,1,2,0,2,2,0
2022-12-16,LOMBARDIA,SS,5,18,4,14,15,3,12,13,2,3,1,2,3,0
2022-12-16,PUGLIA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2022-12-16,SICILIA,EE,2,3,2,1,3,2,1,3,0,0,0,0,0,0
2022-12-16,SICILIA,EE,5,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-17,CAMPANIA,EE,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-17,CAMPANIA,EE,4,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-12-17,CAMPANIA,EE,5,2,1,1,1,1,0,1,0,1,0,1,1,0
2022-12-17,CAMPANIA,MM,1,4,1,3,1,0,1,1,0,3,1,2,3,0
2022-12-17,CAMPANIA,MM,2,6,2,4,2,1,1,2,0,4,1,3,4,0
2022-12-17,CAMPANIA,MM,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-17,LAZIO,SS,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-17,LAZIO,SS,5,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-17,LIGURIA,EE,4,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-17,LIGURIA,EE,5,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-17,LIGURIA,MM,2,12,5,7,9,4,5,7,2,3,1,2,2,1
2022-12-17,LIGURIA,MM,3,8,6,2,7,6,1,6,1,1,0,1,1,0
2022-12-17,LOMBARDIA,MM,3,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-12-17,LOMBARDIA,SS,1,2,1,1,0,0,0,0,0,2,1,1,2,0
2022-12-17,LOMBARDIA,SS,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-12-17,LOMBARDIA,SS,4,7,4,3,6,4,2,6,0,1,0,1,1,0
2022-12-17,LOMBARDIA,SS,5,15,3,12,13,2,11,11,2,2,1,1,2,0
2022-12-17,PUGLIA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-17,SICILIA,EE,2,2,1,1,2,1,1,2,0,0,0,0,0,0
2022-12-18,CAMPANIA,EE,2,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-18,CAMPANIA,EE,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-12-18,CAMPANIA,EE,5,2,2,0,1,1,0,1,0,1,1,0,0,1
2022-12-18,CAMPANIA,MM,1,5,3,2,3,2,1,3,0,2,1,1,2,0
2022-12-18,CAMPANIA,MM,2,6,2,4,2,1,1,2,0,4,1,3,4,0
2022-12-18,CAMPANIA,MM,3,3,0,3,1,0,1,1,0,2,0,2,2,0
2022-12-18,LAZIO,SS,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-18,LAZIO,SS,5,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-18,LIGURIA,EE,4,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-18,LIGURIA,EE,5,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-18,LIGURIA,MM,2,15,6,9,11,5,6,7,4,4,1,3,3,1
2022-12-18,LIGURIA,MM,3,11,8,3,9,8,1,7,2,2,0,2,2,0
2022-12-18,LOMBARDIA,SS,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-12-18,LOMBARDIA,SS,4,7,3,4,5,3,2,5,0,2,0,2,2,0
2022-12-18,LOMBARDIA,SS,5,17,4,13,14,3,11,12,2,3,1,2,3,0
2022-12-18,PUGLIA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2022-12-18,SICILIA,EE,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-18,SICILIA,EE,5,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-19,CAMPANIA,EE,2,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-19,CAMPANIA,EE,3,2,1,1,0,0,0,0,0,2,1,1,2,0
2022-12-19,CAMPANIA,EE,4,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-12-19,CAMPANIA,EE,5,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-12-19,CAMPANIA,MM,1,8,2,6,4,1,3,4,0,4,1,3,3,1
2022-12-19,CAMPANIA,MM,2,6,2,4,2,1,1,2,0,4,1,3,4,0
2022-12-19,CAMPANIA,MM,3,3,0,3,1,0,1,1,0,2,0,2,2,0
2022-12-19,LAZIO,SS,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-19,LAZIO,SS,5,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-19,LIGURIA,EE,2,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-19,LIGURIA,EE,4,2,1,1,0,0,0,0,0,2,1,1,2,0
2022-12-19,LIGURIA,EE,5,2,0,2,0,0,0,0,0,2,0,2,2,0
2022-12-19,LIGURIA,MM,2,15,7,8,12,6,6,8,4,3,1,2,2,1
2022-12-19,LIGURIA,MM,3,12,9,3,10,9,1,8,2,2,0,2,2,0
2022-12-19,LOMBARDIA,SS,1,2,1,1,0,0,0,0,0,2,1,1,2,0
2022-12-19,LOMBARDIA,SS,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-12-19,LOMBARDIA,SS,4,8,2,6,6,2,4,5,1,2,0,2,2,0
2022-12-19,LOMBARDIA,SS,5,19,5,14,16,4,12,14,2,3,1,2,3,0
2022-12-19,PUGLIA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2022-12-19,SICILIA,EE,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-12-19,SICILIA,EE,5,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-20,CAMPANIA,EE,4,2,1,1,1,1,0,1,0,1,0,1,1,0
2022-12-20,CAMPANIA,EE,5,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-12-20,CAMPANIA,MM,1,6,3,3,2,1,1,2,0,4,2,2,4,0
2022-12-20,CAMPANIA,MM,2,4,1,3,0,0,0,0,0,4,1,3,4,0
2022-12-20,CAMPANIA,MM,3,2,0,2,1,0,1,1,0,1,0,1,1,0
2022-12-20,LAZIO,SS,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-20,LAZIO,SS,5,2,0,2,2,0,2,1,1,0,0,0,0,0
2022-12-20,LIGURIA,EE,2,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-20,LIGURIA,EE,4,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-12-20,LIGURIA,EE,5,2,0,2,0,0,0,0,0,2,0,2,2,0
2022-12-20,LIGURIA,MM,2,14,6,8,11,5,6,8,3,3,1,2,2,1
2022-12-20,LIGURIA,MM,3,11,9,2,10,9,1,8,2,1,0,1,1,0
2022-12-20,LOMBARDIA,MM,3,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-12-20,LOMBARDIA,SS,1,2,1,1,0,0,0,0,0,2,1,1,2,0
2022-12-20,LOMBARDIA,SS,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-12-20,LOMBARDIA,SS,4,8,2,6,6,2,4,5,1,2,0,2,2,0
2022-12-20,LOMBARDIA,SS,5,18,3,15,15,2,13,14,1,3,1,2,3,0
2022-12-20,PUGLIA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2022-12-20,SICILIA,EE,1,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-20,SICILIA,EE,2,4,3,1,4,3,1,4,0,0,0,0,0,0
2022-12-20,SICILIA,EE,5,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-21,CAMPANIA,EE,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-21,CAMPANIA,EE,4,2,1,1,1,1,0,1,0,1,0,1,1,0
2022-12-21,CAMPANIA,EE,5,1,1,0,1,1,0,1,0,0,0,0,0,0
2022-12-21,CAMPANIA,MM,1,6,2,4,2,1,1,2,0,4,1,3,4,0
2022-12-21,CAMPANIA,MM,2,5,1,4,2,1,1,2,0,3,0,3,3,0
2022-12-21,CAMPANIA,MM,3,2,0,2,1,0,1,1,0,1,0,1,1,0
2022-12-21,LAZIO,SS,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-21,LAZIO,SS,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-21,LAZIO,SS,5,1,0,1,1,0,1,1,0,0,0,0,0,0
2022-12-21,LIGURIA,EE,2,1,0,1,0,0,0,0,0,1,0,1,1,0
2022-12-21,LIGURIA,EE,4,2,1,1,0,0,0,0,0,2,1,1,2,0
2022-12-21,LIGURIA,EE,5,2,0,2,0,0,0,0,0,2,0,2,2,0
2022-12-21,LIGURIA,MM,2,12,6,6,9,5,4,5,4,3,1,2,2,1
2022-12-21,LIGURIA,MM,3,10,6,4,7,6,1,5,2,3,0,3,3,0
2022-12-21,LOMBARDIA,SS,1,2,1,1,0,0,0,0,0,2,1,1,2,0
2022-12-21,LOMBARDIA,SS,3,1,1,0,0,0,0,0,0,1,1,0,1,0
2022-12-21,LOMBARDIA,SS,4,6,1,5,4,1,3,3,1,2,0,2,2,0
2022-12-21,LOMBARDIA,SS,5,20,4,16,16,2,14,14,2,4,2,2,4,0
2022-12-21,PUGLIA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
